base_accession,is_tf,fate,age_bin
O60784,False,conserved,>1000
O60784,False,conserved,>1000
O60784,False,conserved,>1000
O60784,False,conserved,>1000
O60784,False,conserved,>1000
O60784,False,conserved,>1000
O60784,False,conserved,>1000
O60784,False,conserved,>1000
O60784,False,conserved,>1000
O60784,False,conserved,>1000
O60784,False,conserved,>1000
O60784,False,conserved,>1000
O60784,False,conserved,>1000
O60828,False,removed,500-1000
O60828,False,conserved,500-1000
O60828,False,conserved,500-1000
O60828,False,conserved,500-1000
O60828,False,conserved,500-1000
O60828,False,conserved,500-1000
O60828,False,removed,500-1000
O60828,False,conserved,500-1000
O60828,False,conserved,500-1000
O60828,False,conserved,500-1000
O60828,False,removed,500-1000
O60828,False,removed,500-1000
O60828,False,conserved,500-1000
O60828,False,conserved,500-1000
O60828,False,conserved,500-1000
O60828,False,removed,500-1000
O60828,False,removed,500-1000
O60828,False,removed,500-1000
O60828,False,removed,500-1000
O60828,False,added,500-1000
O60828,False,conserved,500-1000
O60828,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60840,False,conserved,500-1000
O60869,False,conserved,>1000
O60869,False,conserved,>1000
O60869,False,added,>1000
O60869,False,conserved,>1000
O60869,False,conserved,>1000
O60879,False,removed,>1000
O60879,False,added,>1000
O60879,False,conserved,>1000
O60879,False,conserved,>1000
O60879,False,conserved,>1000
O60879,False,conserved,>1000
O60879,False,conserved,>1000
O60880,False,removed,>1000
O60880,False,conserved,>1000
O60880,False,removed,>1000
O60880,False,removed,>1000
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,added,<100
O60885,False,conserved,<100
O60885,False,conserved,<100
O60885,False,conserved,<100
O60885,False,conserved,<100
O60885,False,conserved,<100
O60885,False,conserved,<100
O60885,False,conserved,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,removed,<100
O60885,False,added,<100
O60885,False,conserved,<100
O60885,False,conserved,<100
O60885,False,conserved,<100
O60885,False,conserved,<100
O60885,False,conserved,<100
O60885,False,conserved,<100
O60885,False,conserved,<100
O60888,False,removed,100-500
O60902,True,conserved,500-1000
O60902,True,conserved,500-1000
O60902,True,added,500-1000
O60902,True,conserved,500-1000
O60902,True,conserved,500-1000
O60902,True,conserved,500-1000
O60909,False,added,500-1000
O60941,False,removed,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,removed,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,removed,<100
O60941,False,removed,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,removed,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60941,False,conserved,<100
O60942,False,conserved,>1000
O60942,False,conserved,>1000
O60942,False,conserved,>1000
O60942,False,conserved,>1000
O60942,False,removed,>1000
O60942,False,conserved,>1000
O60942,False,conserved,>1000
O60942,False,conserved,>1000
O75027,False,conserved,>1000
O75027,False,conserved,>1000
O75027,False,conserved,>1000
O75027,False,conserved,>1000
O75030,True,removed,500-1000
O75030,True,removed,500-1000
O75030,True,added,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,removed,500-1000
O75030,True,removed,500-1000
O75030,True,added,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,removed,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,removed,500-1000
O75030,True,added,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,removed,500-1000
O75030,True,added,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,removed,500-1000
O75030,True,removed,500-1000
O75030,True,added,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75030,True,conserved,500-1000
O75037,False,removed,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,removed,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75037,False,conserved,>1000
O75052,False,removed,500-1000
O75052,False,removed,500-1000
O75052,False,removed,500-1000
O75052,False,conserved,500-1000
O75052,False,conserved,500-1000
O75052,False,conserved,500-1000
O75052,False,conserved,500-1000
O75052,False,conserved,500-1000
O75061,False,removed,500-1000
O75061,False,added,500-1000
O75061,False,conserved,500-1000
O75061,False,conserved,500-1000
O75061,False,conserved,500-1000
O75061,False,conserved,500-1000
O75061,False,conserved,500-1000
O75061,False,conserved,500-1000
O75061,False,conserved,500-1000
O75061,False,conserved,500-1000
O75061,False,removed,500-1000
O75061,False,conserved,500-1000
O75061,False,conserved,500-1000
O75061,False,conserved,500-1000
O75061,False,conserved,500-1000
O75061,False,conserved,500-1000
O75061,False,conserved,500-1000
O75061,False,conserved,500-1000
O75069,False,removed,500-1000
O75069,False,conserved,500-1000
O75069,False,removed,500-1000
O75069,False,removed,500-1000
O75069,False,added,500-1000
O75069,False,conserved,500-1000
O75069,False,removed,500-1000
O75069,False,removed,500-1000
O75069,False,added,500-1000
O75069,False,conserved,500-1000
O75081,False,removed,100-500
O75081,False,removed,100-500
O75081,False,conserved,100-500
O75081,False,conserved,100-500
O75081,False,conserved,100-500
O75081,False,conserved,100-500
O75112,False,removed,500-1000
O75112,False,removed,500-1000
O75112,False,added,500-1000
O75112,False,added,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,removed,500-1000
O75112,False,removed,500-1000
O75112,False,removed,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,removed,500-1000
O75112,False,removed,500-1000
O75112,False,removed,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,removed,500-1000
O75112,False,removed,500-1000
O75112,False,removed,500-1000
O75112,False,removed,500-1000
O75112,False,added,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,removed,500-1000
O75112,False,added,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75112,False,conserved,500-1000
O75122,False,removed,500-1000
O75122,False,removed,500-1000
O75122,False,removed,500-1000
O75122,False,removed,500-1000
O75122,False,removed,500-1000
O75122,False,removed,500-1000
O75122,False,removed,500-1000
O75122,False,removed,500-1000
O75122,False,removed,500-1000
O75122,False,removed,500-1000
O75122,False,removed,500-1000
O75122,False,removed,500-1000
O75122,False,added,500-1000
O75122,False,added,500-1000
O75122,False,conserved,500-1000
O75122,False,conserved,500-1000
O75122,False,conserved,500-1000
O75122,False,conserved,500-1000
O75128,False,added,500-1000
O75128,False,added,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,removed,500-1000
O75128,False,removed,500-1000
O75128,False,removed,500-1000
O75128,False,removed,500-1000
O75128,False,removed,500-1000
O75128,False,removed,500-1000
O75128,False,added,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,removed,500-1000
O75128,False,removed,500-1000
O75128,False,removed,500-1000
O75128,False,removed,500-1000
O75128,False,removed,500-1000
O75128,False,removed,500-1000
O75128,False,added,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,added,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75128,False,conserved,500-1000
O75129,False,removed,500-1000
O75129,False,conserved,500-1000
O75129,False,conserved,500-1000
O75129,False,conserved,500-1000
O75129,False,conserved,500-1000
O75129,False,conserved,500-1000
O75129,False,conserved,500-1000
O75129,False,conserved,500-1000
O75129,False,conserved,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,added,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75129,False,removed,500-1000
O75143,False,removed,500-1000
O75143,False,conserved,500-1000
O75143,False,conserved,500-1000
O75143,False,conserved,500-1000
O75143,False,conserved,500-1000
O75143,False,conserved,500-1000
O75143,False,removed,500-1000
O75143,False,conserved,500-1000
O75143,False,conserved,500-1000
O75143,False,conserved,500-1000
O75143,False,conserved,500-1000
O75143,False,conserved,500-1000
O75143,False,added,500-1000
O75143,False,conserved,500-1000
O75143,False,conserved,500-1000
O75143,False,conserved,500-1000
O75143,False,conserved,500-1000
O75143,False,conserved,500-1000
O75143,False,conserved,500-1000
O75144,False,removed,100-500
O75144,False,added,100-500
O75144,False,conserved,100-500
O75144,False,conserved,100-500
O75144,False,conserved,100-500
O75144,False,conserved,100-500
O75144,False,conserved,100-500
O75144,False,conserved,100-500
O75144,False,conserved,100-500
O75144,False,conserved,100-500
O75144,False,conserved,100-500
O75150,False,conserved,>1000
O75150,False,conserved,>1000
O75150,False,conserved,>1000
O75154,False,removed,500-1000
O75154,False,removed,500-1000
O75154,False,added,500-1000
O75154,False,conserved,500-1000
O75154,False,conserved,500-1000
O75154,False,conserved,500-1000
O75154,False,conserved,500-1000
O75154,False,added,500-1000
O75154,False,conserved,500-1000
O75154,False,conserved,500-1000
O75154,False,conserved,500-1000
O75154,False,conserved,500-1000
O75154,False,conserved,500-1000
O75154,False,conserved,500-1000
O75167,False,removed,500-1000
O75167,False,removed,500-1000
O75167,False,added,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
O75167,False,removed,500-1000
O75167,False,added,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
O75167,False,removed,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
O75167,False,conserved,500-1000
